base_token,dex,name,network,pool_address,pool_created_at,price_usd,reserve_usd,volume_24h
14.6,,WAVAX / USDC,avax,0x864d4e5ee7318e97483db7eb0912e09f161516ea,2024-12-11T13:38:24Z,14.6,9342966.1214,111702539.907277
14.6,,WAVAX / USDC 0.09%,avax,0xf01449c0ba930b6e2caca3def3ccbd7a3e589534,2025-10-13T01:54:11Z,14.6,15229553.095,70651728.9843148
14.6,,WAVAX / USDC 0.05%,avax,0x41100c6d2c6920b10d12cd8d59c8a9aa2ef56fc7,2025-07-18T11:20:14Z,14.6,3666310.8718,27270712.2896359
14.6,,WAVAX / USDC 0.05%,avax,0xfae3f424a0a47706811521e3ee268f00cfb5c45e,2023-07-13T04:37:35Z,14.6,1719107.3271,4505566.15702837
14.6,,WAVAX / USDC 0.05%,avax,0xa02ec3ba8d17887567672b2cdcaf525534636ea0,2025-07-23T01:38:59Z,14.6,7630416.507,11403154.9795342
0.999060309302543,,USDt / WAVAX 0.05%,avax,0xc13fd9599f0bedd2da2c307f35bc03ba54a64332,2025-07-21T19:34:44Z,0.999060309302543,573713.7408,4277775.13456238
0.999327963357527,,AUSD / USDC,avax,0x8573f98175d816d520248b5facf40d309b1c9cee,2024-08-12T08:08:35Z,0.999327963357527,1733831.1322,12964100.6130518
0.00000234172344928062,,RGOGLZ / WAVAX,avax,0xd24a7669f4296abe9048804bfca562fe6303f2b0,2025-06-12T18:07:00Z,0.00000234172344928062,12973.2096,105.0497092246
1.00001329903246,,USDt / WAVAX / USDC,avax,0x38c077f857cb997b292a3b44f6e9c7bb357007cf,2025-10-28T17:32:54Z,1.00001329903246,836.6588,98417.4060686913
3315.38301449102,,WETH.e / WAVAX 0.09%,avax,0xff0855a9027f5f5c2bbacc4aac477afbeeefbea9,2025-10-13T01:55:26Z,3315.38301449102,6578805.6323,14330676.8371873
92584.68601426,,BTC.b / WAVAX 0.05%,avax,0x8fef4fe4970a5d6bfa7c65871a2ebfd0f42aa822,2025-07-18T11:19:51Z,92584.68601426,7820083.0206,25175501.9363722
92583.9309242549,,BTC.b / WAVAX 0.05%,avax,0x5ca009013f6b898d134b6798b336a4592f3b4af2,2025-10-13T01:53:33Z,92583.9309242549,6974546.9339,17970261.0098294
0.999060309302544,,USDt / BTC.b 0.05%,avax,0x76eb2c0c8adabc6be513a1f3b6cc9191d017fac7,2025-07-22T00:38:43Z,0.999060309302544,513800.8012,5369753.20211478
14.6,,WAVAX / USDC 0.015%,avax,0x11476e10eb79ddffa6f2585be526d2bd840c3e20,2025-06-10T10:42:30Z,14.6,62358.9156,230953.036422339
0.999061825292757,,USDt / USDC 0.001%,avax,0x1150403b19315615aad1638d9dd86cd866b2f456,2025-06-11T04:43:59Z,0.999061825292757,149419.2879,2068490.41586782
3313.66431884906,,WETH.e / WAVAX 0.05%,avax,0x5e128ebc09c918ddae3ca1668d4ee9527dc00d78,2025-07-18T11:20:22Z,3313.66431884906,2698475.9067,8612438.34706529
92664.9620425401,,BTC.b / USDC 0.05%,avax,0x23ff0b5370bf33725918e6105108f3fa2c4b8a05,2025-08-10T06:36:22Z,92664.9620425401,258411.9293,1926092.85377969
14.6,,WAVAX / USDC 0.05%,avax,0x668aa7aefa8512416fc6244afbe5129200277a69,2025-11-10T22:55:57Z,14.6,168617.2089,2033196.45192269
92616.8154854876,,BTC.b / WAVAX,avax,0x856b38bf1e2e367f747dd4d3951dda8a35f1bf60,2024-08-19T09:46:09Z,92616.8154854876,1051157.5797,987618.43138073
16.7514892567306,,ggAVAX / WAVAX,avax,0x70898caa8ea8e9b2ba2e68708e2b761404dd07d6,2024-07-30T07:06:48Z,16.7514892567306,197106.6956,164332.974492178
3315.84898607564,,WETH.e / WAVAX 0.009%,avax,0x840c5f0167e3a335be0938916962c38c16b948df,2025-06-10T10:43:16Z,3315.84898607564,87650.6284,174850.423789064
3314.10185368956,,WETH.e / WAVAX 0.05%,avax,0x7b602f98d71715916e7c963f51bfebc754ade2d0,2023-07-13T20:45:52Z,3314.10185368956,296153.4022,552964.227169008
92963.8407954378,,BTC.b / USDC 0.05%,avax,0x2e587b9e7aa638d7eb7db5fe7447513bc4d0d28b,2023-08-12T16:25:44Z,92963.8407954378,108445.6397,254469.516641793
0.999061825292757,,USDt / USDC 0.003%,avax,0x8dc096ecc5cb7565daa9615d6b6b4e6d1ffb3b16cca4e0971dfaf0ed9cb55c63,2025-08-27T17:21:11Z,0.999061825292757,137501.3312,2392327.07196528
0.0162959979077359,,ORNG / WAVAX,avax,0x962007c6d22b5d28ef916f21c8798d4d7f22f479,2024-06-28T10:08:48Z,0.0162959979077359,45754.3516,15891.8104014087
92963.8407954378,,BTC.b / USDC,avax,0x4224f6f4c9280509724db2dbac314621e4465c29,2023-04-20T07:58:31Z,92963.8407954378,899732.6032,429741.036717572
14.61,,AVAX / USDC 0.05%,avax,0x6874d3d2b99e6b75ed2fae390907e1d921d4b06b7f48fc6d3fe9c547507e369c,2025-01-30T15:34:55Z,14.61,53537.1148,68252.8301486213
