base_token,dex,name,network,pool_address,pool_created_at,price_usd,reserve_usd,volume_24h
3320.38,,WETH / USDC 0.01%,base,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,2023-10-18T05:54:25Z,3320.38,10004768.133,142154331.924795
3320.38,,WETH / USDC 0.01%,base,0xdbc6998296caa1652a810dc8d3baf4a8294330f1,2025-08-27T17:30:22Z,3320.38,1109083.2887,31887065.5113151
3320.38,,WETH / USDC 0.01%,base,0xb4cb800910b228ed3d0834cf79d697127bbb00e5,2023-09-16T17:31:47Z,3320.38,832757.2807,10601505.3234644
0.000133512156058877,,KYLIE / WETH,base,0x44c9cc53f202f61d829dacfbe693a3a2fa52778f,2025-09-18T16:42:47Z,0.000133512156058877,31147.4887,137538.093024174
92720.2573706511,,cbBTC / USDC 0.01%,base,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,2024-09-13T06:47:43Z,92720.2573706511,3518345.3721,41017782.6853197
0.000209741063940058,,BGLD / WETH 1%,base,0xc4e41df25e2ce0d134333d0109116a982863d5bf,2025-10-16T03:08:49Z,0.000209741063940058,47878.2763,70614.7018479181
1.00189048979144,,USDC / WETH 0.05%,base,0xd0b53d9277642d899df5c87a3966a349a798f224,2024-03-23T12:55:07Z,1.00189048979144,23758001.9022,76907908.1332001
92764.4088946356,,cbBTC / WETH 0.01%,base,0xc211e1f853a898bd1302385ccde55f33a8c4b3f3,2024-09-13T06:45:47Z,92764.4088946356,8513180.7207,106308857.60953
3320.38,,WETH / USDC 0.05%,base,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,2024-05-06T05:03:45Z,3320.38,25148364.5418,161287406.858579
3320.38,,WETH / cbBTC 0.01%,base,0x22aee3699b6a0fed71490c103bd4e5f3309891d5,2025-09-02T00:25:55Z,3320.38,696013.075,21692913.1443711
3320.38,,WETH / USDC 0.01%,base,0x482fe995c4a52bc79271ab29a53591363ee30a89,2023-11-19T15:21:31Z,3320.38,13977.8037,88641.4519278766
3320.38,,WETH / USDC 0.01%,base,0xdf033790907c60c9b81ae355f76f74f52f92114a,2025-03-03T07:55:42Z,3320.38,29017.7969,522849.821869956
3320.38,,WETH / USDC 0.02%,base,0x331c12605938d2a9ab893c495cfd5f4e875e3313,2024-09-26T18:21:09Z,3320.38,331914.4819,935838.241240759
3320.38,,ETH / USDC 0.01%,base,0xe87077fd043c1a6afa5256104acb1d1eb5ca5bc031ee57f9d96c8172ead4bef8,2025-01-30T14:57:21Z,3320.38,5078.1892,4548.6475706175
0.879266958513135,,VIRTUAL / WETH 0.01%,base,0x66660fbcd3829932586a5af62093ee75faa91f9f,2025-01-15T11:48:37Z,0.879266958513135,22696.7895,234985.052570763
1.00132370576487,,USDC / cbBTC 0.01%,base,0x95dada6bc214a86af204250f7b6ff873b52e0289,2025-11-24T20:24:59Z,1.00132370576487,79795.3722,4570480.62803272
0.999608549446629,,USDT / USDC,base,0xf13203ddbf2c9816a79b656a1a952521702715d92fea465b84ae2ed6e94a7f22,2025-05-03T11:29:17Z,0.999608549446629,212440.5687,3148409.5559017
3320.38,,WETH / USDC 0.03%,base,0x18b497f71122622557e4634c47a05647ff859f47,2024-09-16T14:34:11Z,3320.38,9389.3706,145129.742650993
0.878966952104618,,VIRTUAL / WETH 0.05%,base,0x3f0296bf652e19bca772ec3df08b32732f93014a,2025-01-06T20:15:25Z,0.878966952104618,1064044.9903,7614935.51467569
0.584376722522707,,SOSO / USDC 0.01%,base,0x29183f918920a2aef0115a9c7374945589968aea,2025-11-24T03:01:21Z,0.584376722522707,595209.9885,1557848.47127979
0.584604018858475,,SOSO / WETH 0.01%,base,0x9df071e11b60765f9bd083d3095f2e29c3ff10c0,2025-09-03T08:27:23Z,0.584604018858475,1024741.6523,1734399.27095068
0.0504530479102381,,ZORA / USDC 0.3%,base,0xedc625b74537ee3a10874f53d170e9c17a906b9c,2025-04-23T20:43:25Z,0.0504530479102381,13373286.0061,1565496.82944967
92762.956032152,,cbBTC / WETH 0.05%,base,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,2024-09-12T13:53:26Z,92762.956032152,22664625.0069,110816884.983392
0.00244674773815426,,CGN / USDC 0.01%,base,0xd164ea3a559d046e694c9ac09f80887e5906129c,2025-10-24T08:09:47Z,0.00244674773815426,564536.9843,2539648.00948705
1.00132370576487,,USDC / cbBTC 1%,base,0x3e66e55e97ce60096f74b7c475e8249f2d31a9fb,2025-03-12T06:42:10Z,1.00132370576487,10661858.3855,23865228.9483206
0.667282918067068,,AERO / USDC,base,0x6cdcb1c4a4d1c3c6d054b27ac5b77e89eafb971d,2023-09-07T22:50:55Z,0.667282918067068,39368455.0283,3691063.36642832
0.669872174232746,,AERO / WETH 0.05%,base,0x20cb8f872ae894f7c9e32e621c186e5afce82fd0,2024-07-15T07:31:11Z,0.669872174232746,370650.9678,973418.880242951
92762.9560321521,,cbBTC / USDC 0.05%,base,0x4e962bb3889bf030368f56810a9c96b83cb3e778,2024-09-12T13:56:07Z,92762.9560321521,10982339.4709,52996764.9845515
0.884097770271575,,VIRTUAL / USDC 0.05%,base,0x7cb770d0513c30e0cb45e4899e4a2cbeed6f9830,2024-11-25T22:41:57Z,0.884097770271575,252357.181,1500727.80660039
3319.51,,WETH / USDC 0.3%,base,0x6c561b446416e1a00e8e93e221854d6ea4171372,2023-11-18T05:59:09Z,3319.51,11371227.9532,9202625.34138809
1.00011639654885,,USDT / USDC,base,0xe1d05fe2b899df927bc67e5eedaccb95d06bf7c769ed68469bb773615f2401f8,2025-05-02T09:23:55Z,1.00011639654885,20453.2088,3069580.7227772
3320.38,,WETH / USDC 0.05%,base,0xb775272e537cc670c65dc852908ad47015244eaf,2023-09-18T05:38:23Z,3320.38,3490679.6339,12525430.0325772
0.00164796374733409,,DEGEN / WETH 0.05%,base,0x54d281c7cc029a9dd71f9acb7487dd95b1eecf5a,2024-07-15T07:28:21Z,0.00164796374733409,5212.6389,30441.4260742435
3320.38,,WETH / USDC 0.05%,base,0x57713f7716e0b0f65ec116912f834e49805480d2,2023-12-23T13:09:57Z,3320.38,199197.2331,528104.668720078
0.000341355663843939,,RFG / USDC,base,0x26d4bb0edb8f505ee25228a633040034b19ac4a9,2024-08-18T12:03:15Z,0.000341355663843939,1069844.3661,1033211.77561653
3320.38,,ETH / USDC 0.05%,base,0x96d4b53a38337a5733179751781178a2613306063c511b78cd02684739288c0a,2025-01-22T15:07:37Z,3320.38,1213233.6482,3187593.2550813
0.879014435019619,,VIRTUAL / WETH 0.05%,base,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,2024-10-29T09:50:57Z,0.879014435019619,745650.4318,2744852.97079106
1.00023187471871,,USDT / WETH 0.01%,base,0x526d54cd4fac2e6b2ddcb6bc98b9292603061f85,2024-07-15T07:36:39Z,1.00023187471871,20259.6306,126378.899368495
3320.38,,ETH / USDC 0.005%,base,0xf6e81e5d16a7274d273905e0068f9f607b840c20bec23b2e442976ee03b29d91,2025-09-03T06:58:03Z,3320.38,60468.7683,541512.953722797
3320.38,,ETH / USDC 0.009%,base,0xaf15cd1f9c3874bbcfddfc2b544544612c9de8c8bae28ba21c129c6b286c1e19,2025-09-09T10:41:51Z,3320.38,1125980.3705,5083966.78027124
10.5021396406327,,ZEN / WETH 0.15%,base,0x0392b12a1ceb0cd13af5ea448cf5586ea609852d,2025-07-23T13:35:47Z,10.5021396406327,3528285.9257,5656576.37823801
0.670196000737152,,AERO / WETH 0.01%,base,0xf4dfb8647c3ef75c5a71b7b0ee9240bdccce8697,2024-10-18T16:19:31Z,0.670196000737152,25239.5846,33579.3200087228
0.0000170738123007447,,Zaios / WETH 0.05%,base,0x88a94df6f639cdc45006f3546c3744755419876a,2025-12-09T08:24:21Z,0.0000170738123007447,0.0,3848865.73438876
1.00065028876224,,USDT / WETH 0.05%,base,0x9785ef59e2b499fb741674ecf6faf912df7b3c1b,2024-07-24T23:06:55Z,1.00065028876224,105355.3254,2553871.24603359
3320.38,,WETH / USDC 0.008%,base,0x74cb6260be6f31965c239df6d6ef2ac2b5d4f020,2024-05-17T07:13:04Z,3320.38,12264.1556,96763.4465769562
0.997301912237283,,USDbC / USDC 0.001%,base,0x8f360baf899845441eccdc46525e26bb8860752a,2025-03-20T01:41:07Z,0.997301912237283,27976.5258,424493.794114147
3320.38,,WETH / USDC 0.05%,base,0xb150768cf55d1625e2337a08fbd1b0f02ff94bdb,2025-02-07T15:38:37Z,3320.38,3860.6058,10278.4342508588
0.670327610855103,,AERO / USDC 0.05%,base,0xe5b5f522e98b5a2baae212d4da66b865b781db97,2024-03-25T19:59:43Z,0.670327610855103,356633.7725,957102.751261314
3320.38,,WETH / cbBTC 0.01%,base,0x1d6cfee6eec4688dad33e6fbb2304a9efe8be3c8,2025-08-28T15:40:17Z,3320.38,161964.484,446056.802120998
3320.38,,WETH / USDC 0.05%,base,0x82dbe18346a8656dbb5e76f74bf3ae279cc16b29,2025-07-09T06:56:03Z,3320.38,1289454.9633,774886.540762694
0.0000649949188867349,,Samantha / WETH 0.01%,base,0x4f76d1a04cb02082679545bf65ff6b79bbe63189,2025-12-09T02:31:27Z,0.0000649949188867349,0.0,3635552.61199764
1.00184485769048,,USDC / WETH 0.05%,base,0xfcd3960075c00af339a4e26afc76b949e5ff06ec,2023-09-09T07:16:47Z,1.00184485769048,6936.9379,8969.3792545334
0.143552241175455,,CARV / USDC 0.05%,base,0xff862675c47b6a2c9072dcbe2f37a78a445c4f37,2025-09-06T09:13:25Z,0.143552241175455,460596.4728,1286429.97413131
92723.3517007201,,cbBTC / USDC 0.05%,base,0xfbb6eed8e7aa03b138556eedaf5d271a5e1e43ef,2024-09-14T12:04:07Z,92723.3517007201,4900381.4948,10570072.0383242
1.16546591390554,,EURC / WETH 0.05%,base,0x5d4e504eb4c526995e0cc7a6e327fda75d8b52b5,2024-09-19T01:49:36Z,1.16546591390554,887128.1711,4196387.12054641
3320.38,,WETH / USDC,base,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,2024-03-06T04:09:14Z,3320.38,11164963.8053,900356.073996384
3320.38,,ETH / cbBTC 0.005%,base,0x25424bf60fbb8b43bdf2efee7bb9b89b1ff991f0256f8e1e5206fd23cd6fe2db,2025-09-10T10:20:43Z,3320.38,114684.9291,869068.526090366
0.204352010549753,,XTTA / USDC 0.01%,base,0x593736011f19c80f4b9c3f3f50eb687ae923f614,2025-07-18T07:56:15Z,0.204352010549753,406607.2402,206734.327519086
3309.89,,WETH / USDC 0.045%,base,0x883e4ae0a817f2901500971b353b5dd89aa52184,2024-05-14T09:21:34Z,3309.89,144380.1126,1060613.06807479
0.997202794175182,,USDbC / USDC 0.001%,base,0x616535324976f8dbcef19df0705b95ace86ebb48,2025-03-03T07:55:40Z,0.997202794175182,138424.8367,2538950.02889121
0.0506932852248164,,ZORA / WETH 0.05%,base,0xdf5834359cc81063910a9c78b11e686b99105d66,2025-07-29T07:55:59Z,0.0506932852248164,67758.9947,202571.440124111
0.884097770271575,,VIRTUAL / USDC 0.05%,base,0x23211b35d62a5c9a76cf1aa1cc391bb331d50659,2024-12-03T15:58:39Z,0.884097770271575,51327.0981,200451.11157894
0.0000698030820508411,,ROCKY / WETH,base,0x1a2851ced7b42552e929d9fc0041fc8c36121442,2025-12-09T12:01:57Z,0.0000698030820508411,82468.7464,1949512.84328822
1.00173545369704,,USD+ / WETH 0.05%,base,0x4d69971ccd4a636c403a3c1b00c85e99bb9b5606,2024-05-06T09:26:01Z,1.00173545369704,993245.8558,1918306.27352178
1.00166732898409,,USDbC / WETH 0.05%,base,0x4c36388be6f416a29c8d8eee81c771ce6be14b18,2024-03-23T12:47:53Z,1.00166732898409,127605.5238,207933.458403932
0.8791314990212,,VIRTUAL / WETH 0.7%,base,0xc200f21efe67c7f41b81a854c26f9cda80593065,2024-10-23T23:13:35Z,0.8791314990212,378177.3364,2021409.83838356
0.878905058945304,,VIRTUAL / WETH / USDC,base,0xd2a51d9f58948e1a38b8dea6efad61e9947d7a6f,2025-11-08T09:28:59Z,0.878905058945304,2280.6316,134666.1321136688
0.0504190111953684,,ZORA / USDC 0.05%,base,0xa6dbc393e2b1c30cff2fbc3930c3e4ddfc9d1373,2025-05-23T07:01:43Z,0.0504190111953684,37162.4091,274052.058046122
28.088099886154,,HYPE / WETH 0.05%,base,0x9e48d016ee76cf53e2de8dc8058c7549c8c202df,2025-11-05T02:58:46Z,28.088099886154,236767.9098,718630.770684861
0.999411717746174,,axlUSDC / USDC / USDbC / crvUSD,base,0xf6c5f01c7f3148891ad0e19df78743d31e390d1f,2024-06-11T10:20:02Z,0.999411717746174,394507.4062,339757.3387237172
1.16537023084407,,EURC / WETH 0.02%,base,0x7682d268f34e86accadff56db9668eb6a449ff07,2024-09-30T17:01:51Z,1.16537023084407,78077.0755,273237.333340245
0.0335875892659733,,VFY / USDC 0.01%,base,0xf81d3c731b3ac5a4dfc968f514860bedeebebaf2,2025-09-30T11:23:15Z,0.0335875892659733,1290928.548,1197544.44510726
3318.74,,WETH / USDC 0.02%,base,0x1c450d7d1fd98a0b04e30decfc83497b33a4f608,2024-09-20T18:42:43Z,3318.74,633.187,471.37811329
0.177928574563313,,DONUT / WETH,base,0xd1dbb2e56533c55c3a637d13c53aeef65c5d5703,2025-11-10T19:52:13Z,0.177928574563313,652087.9582,1319726.32253395
3320.38,,ETH / USDC 0.009%,base,0x5dc5b1cc15b73272ac9d8f11e1f189060926a670c78cda9509a8a9ece3d7f65f,2025-11-07T00:46:09Z,3320.38,39204.0587,504845.571935657
1.00053253998461,,USDT / WETH 0.05%,base,0xd92e0767473d1e3ff11ac036f2b1db90ad0ae55f,2024-04-16T23:10:23Z,1.00053253998461,207630.9983,594742.268452519
0.0000237432201065625,,BEAST / WETH 0.3%,base,0x14e668ffcacdd5e55c7392ebf29fc7803a6fef0d,2025-12-09T02:15:35Z,0.0000237432201065625,0.0,1981294.56108559
0.000951202488228708,,SKITTEN / WETH,base,0xa46d5090499efb9c5dd7d95f7ca69f996b9fb761,2024-12-11T02:30:01Z,0.000951202488228708,183470.5672,184476.425637748
3611.32202206973,,weETH.base / WETH / DAI / OLAS / USDC / DRV / cbBTC / LBTC 0.01%,base,0x7b4c560f33a71a9f7a500af3c4c65b46fbbafdb7,2025-08-12T09:42:42Z,3611.32202206973,27238.6785,4107.2572280665
92722.4048758377,,cbBTC / WETH,base,0x48eab07dc303ad02ddb9ff2733ba881f6a1b8d64,2024-10-03T20:21:51Z,92722.4048758377,37611.5067,34818.647221912
0.999608549446629,,USDT / USDC,base,0x0a7a24a56ee7742a8db58a67b7a2922b50f13f6c7901d67d831f115ed7a7ebbe,2025-11-07T10:28:51Z,0.999608549446629,4742.8308,119602.889200882
92720.2573706511,,cbBTC / USDC 0.05%,base,0x12d76c5c8ec8edffd3c143995b0aa43fe44a6d71eb9113796272909e54b8e078,2025-01-29T22:05:51Z,92720.2573706511,458726.7669,3269747.79854272
138.351335225224,,SOL / USDC 0.05%,base,0xb30540172f1b37d1ee1d109e49f883e935e69219,2025-12-03T17:34:56Z,138.351335225224,9900736.6463,2382694.36409749
1.16528439943272,,EURC / WETH 0.01%,base,0xb57bdfdb5fe848f999b45a868131a50b2ebe1755,2024-09-24T20:50:31Z,1.16528439943272,30960.5513,63895.1253488001
0.143234819881816,,DEXTF / WETH 0.05%,base,0xc3f617c8a3da6d286c8f97af946a8f293632c852,2025-10-08T16:45:29Z,0.143234819881816,777080.897,186863.886455338
0.115248016298296,,RECALL / USDC 0.01%,base,0x5e3791f68ebceac82788f3becab154c15141a2f4,2025-10-15T11:59:53Z,0.115248016298296,609606.7089,630278.746498695
1.00074539910185,,USDC / cbBTC 0.01%,base,0x4f5905e36ac07ee1f01ffb939aa7f212a58d5cdf,2025-11-27T05:12:54Z,1.00074539910185,2255.7464,359083.922965792
3320.38,,WETH / USDC,base,0x3548029694fbb241d45fb24ba0cd9c9d4e745f16,2023-11-26T05:45:14Z,3320.38,69705.4823,48503.9970166621
